447.9745476;-156.5357143;1;1
452.9745476;-155.5833333;1;1
456.5459762;-155.1071429;1;1
459.8793095;-152.25;1;1
462.4983571;-148.9166667;1;1
464.1650238;-145.3452381;1;1
462.2602619;-147.4880952;1;1
451.5459762;-152.25;1;1
447.0221667;-152.25;1;1
455.5935952;-145.8214286;1;1
453.9269286;-141.7738095;1;1
450.3555;-150.3452381;1;1
461.5459762;-142.0119048;1;1
461.5459762;-136.7738095;1;1
454.1650238;-136.7738095;1;1
458.2126429;-141.5357143;1;1
462.4983571;-128.9166667;1;1
461.0697857;-123.9166667;1;1
454.8793095;-124.3928571;1;1
455.1174048;-122.0119048;1;1
450.1174048;-117.25;1;1
445.5935952;-117.0119048;1;1
445.1174048;-120.1071429;1;1
440.8316905;-123.202381;1;1
433.6888333;-127.25;1;1
432.4983571;-121.7738095;1;1
428.2126429;-119.1547619;1;1
424.6412143;-113.9166667;1;1
426.0697857;-112.25;1;1
424.1650238;-124.1547619;1;1
429.6412143;-131.297619;1;1
437.0221667;-141.297619;1;1
438.2126429;-146.0595238;1;1
427.4983571;-131.0595238;1;1
418.9269286;-136.297619;1;1
411.7840714;-133.202381;1;1
412.0221667;-141.7738095;1;1
410.8316905;-150.3452381;1;1
407.2602619;-155.8214286;1;1
404.403119;-142.7261905;1;1
402.0221667;-135.5833333;1;1
393.6888333;-141.0595238;1;1
393.6888333;-146.0595238;1;1
388.4507381;-147.9642857;1;1
388.6888333;-136.0595238;1;1
380.5935952;-134.3928571;1;1
385.8316905;-128.6785714;1;1
390.5935952;-121.0595238;1;1
391.307881;-115.3452381;1;1
382.2602619;-107.9642857;1;1
378.2126429;-105.1071429;1;1
377.0221667;-100.5833333;1;1
374.8793095;-97.72619048;1;1
370.3555;-96.05952381;1;1
371.307881;-90.82142857;1;1
369.6412143;-84.86904762;1;1
367.0221667;-80.3452381;1;1
364.8793095;-75.10714286;1;1
367.9745476;-79.86904762;1;1
372.9745476;-85.3452381;1;1
379.6412143;-87.96428571;1;1
386.7840714;-90.58333333;1;1
382.9745476;-86.53571429;1;1
375.1174048;-80.3452381;1;1
366.307881;-84.39285714;1;1
361.5459762;-93.20238095;1;1
354.8793095;-97.96428571;1;1
354.403119;-103.202381;1;1
358.9269286;-106.5357143;1;1
357.9745476;-108.9166667;1;1
353.2126429;-112.25;1;1
352.2602619;-116.297619;1;1
350.5935952;-120.1071429;1;1
349.403119;-123.6785714;1;1
344.8793095;-125.1071429;1;1
344.403119;-128.9166667;1;1
348.2126429;-132.25;1;1
351.307881;-136.7738095;1;1
349.6412143;-140.1071429;1;1
346.7840714;-143.9166667;1;1
344.403119;-147.7261905;1;1
342.4983571;-149.1547619;1;1
341.5459762;-146.7738095;1;1
340.5935952;-142.25;1;1
340.3555;-140.3452381;1;1
344.403119;-137.4880952;1;1
354.8793095;-138.6785714;1;1
360.5935952;-141.5357143;1;1
362.2602619;-144.8690476;1;1
360.8316905;-150.5833333;1;1
356.307881;-153.4404762;1;1
351.0697857;-155.1071429;1;1
353.6888333;-155.1071429;1;1
365.8316905;-151.297619;1;1
371.5459762;-150.1071429;1;1
376.0697857;-151.5357143;1;1
377.4983571;-152.4880952;1;1
353.2126429;-163.4404762;1;1
346.307881;-164.1547619;1;1
339.1650238;-164.8690476;1;1
331.0697857;-147.25;1;1
332.7364524;-137.25;1;1
333.4507381;-132.25;1;1
378.4507381;-143.4404762;1;1
392.4983571;-162.0119048;1;1
394.6412143;-161.0595238;1;1
389.7155167;-162.25;1;1
395.54885;-156.9166667;1;1
392.04885;-157.5833333;1;1
420.2155167;-148.4166667;1;1
418.54885;-148.4166667;1;1
417.54885;-148.4166667;1;1
416.3821833;-148.25;1;1
415.04885;-147.75;1;1
413.8821833;-147.4166667;1;1
412.3821833;-146.75;1;1
408.54885;-131.5833333;1;1
408.7155167;-132.4166667;1;1
409.2155167;-133.9166667;1;1
410.7155167;-129.0833333;1;1
411.3821833;-129.4166667;1;1
412.54885;-129.75;1;1
411.3821833;-124.9166667;1;1
412.54885;-124.9166667;1;1
414.8821833;-124.9166667;1;1
436.8821833;-115.0833333;1;1
436.54885;-116.0833333;1;1
436.54885;-117.9166667;1;1
443.04885;-130.4166667;1;1
443.04885;-132.0833333;1;1
442.8821833;-134.0833333;1;1
442.8821833;-136.25;1;1
444.7155167;-137.9166667;1;1
446.8821833;-137.4166667;1;1
446.54885;-140.9166667;1;1
441.7155167;-139.4166667;1;1
436.2155167;-134.75;1;1
432.3821833;-133.75;1;1
438.2155167;-127.9166667;1;1
455.8821833;-127.0833333;1;1
457.7155167;-130.0833333;1;1
458.8821833;-127.9166667;1;1
464.04885;-124.75;1;1
463.3821833;-119.9166667;1;1
458.54885;-119.5833333;1;1
451.2155167;-115.5833333;1;1
453.04885;-115.5833333;1;1
455.3821833;-115.5833333;1;1
456.8821833;-115.75;1;1
458.3821833;-116.0833333;1;1
459.7155167;-116.75;1;1
461.8821833;-116.9166667;1;1
463.8821833;-117.0833333;1;1
465.04885;-117.4166667;1;1
447.2155167;-114.75;1;1
445.04885;-113.9166667;1;1
449.7155167;-155.9166667;1;1
454.3821833;-156.4166667;1;1
458.3821833;-155.4166667;1;1
460.7155167;-153.5833333;1;1
462.54885;-152.25;1;1
458.04885;-151.25;1;1
457.3821833;-153.25;1;1
454.8821833;-153.25;1;1
454.8821833;-151.25;1;1
368.8821833;-129.75;1;1
369.3821833;-126.5833333;1;1
366.8821833;-129.25;1;1
363.8821833;-129.4166667;1;1
366.7155167;-126.75;1;1
379.04885;-96.08333333;1;1
380.54885;-97.91666667;1;1
377.7155167;-97.25;1;1
375.7155167;-99.25;1;1
372.54885;-99.08333333;1;1
371.7155167;-100.25;1;1
370.8821833;-101.4166667;1;1
370.04885;-103.25;1;1
368.2155167;-106.5833333;1;1
393.54885;-104.0833333;1;1
392.3821833;-105.0833333;1;1
391.7155167;-105.75;1;1
390.8821833;-106.75;1;1
379.7155167;-116.25;1;1
379.7155167;-114.4166667;1;1
379.7155167;-112.9166667;1;1
379.7155167;-111.0833333;1;1
347.3821833;-110.9166667;1;1
347.8821833;-108.5833333;1;1
346.7155167;-106.25;1;1
347.04885;-104.9166667;1;1
346.2155167;-101.75;1;1
346.7155167;-97.58333333;1;1
347.04885;-95.58333333;1;1
348.3821833;-95.41666667;1;1
340.04885;-136.5833333;1;1
340.3821833;-136.9166667;1;1
341.54885;-137.25;1;1
342.2155167;-137.75;1;1
344.54885;-154.9166667;1;1
343.3821833;-154.5833333;1;1
342.3821833;-154.5833333;1;1
341.54885;-153.9166667;1;1
341.8821833;-152.4166667;1;1
344.8821833;-151.75;1;1
366.54885;-158.4166667;1;1
368.04885;-158.75;1;1
371.8821833;-164.25;1;1
379.7155167;-166.0833333;1;1
380.54885;-155.25;1;1
376.8821833;-142.75;1;1
376.3821833;-141.9166667;1;1
376.54885;-134.0833333;1;1
379.04885;-120.4166667;1;1
380.54885;-120.25;1;1
381.2155167;-121.0833333;1;1
382.8821833;-120.9166667;1;1
390.04885;-107.75;1;1
389.8821833;-109.25;1;1
389.7155167;-110.9166667;1;1
387.8821833;-111.5833333;1;1
387.7155167;-110.9166667;1;1
386.04885;-111.0833333;1;1
386.04885;-109.5833333;1;1
386.3821833;-108.0833333;1;1
385.8821833;-106.25;1;1
382.3821833;-105.75;1;1
352.54885;-157.75;1;1
351.3821833;-158.9166667;1;1
