1;0;0.043027;1.3456;1.7669
2;0;0.027846;0.73336;1.7023
3;0;-4.9349;0.4027;1.7199
1;1;0.044624;1.3455;1.7669
2;1;0.028412;0.73244;1.7023
3;1;-4.9351;0.40332;1.7199
1;2;0.047204;1.3454;1.7669
2;2;0.029844;0.73199;1.7023
3;2;-4.9351;0.40345;1.7199
1;3;0.049963;1.3459;1.7669
2;3;0.031206;0.7323;1.7023
3;3;-4.935;0.4036;1.7199
1;4;0.052285;1.3471;1.7669
2;4;0.031697;0.73299;1.7023
3;4;-4.9351;0.40361;1.7199
1;5;0.054235;1.3488;1.7669
2;5;0.030019;0.73319;1.7023
3;5;-4.9352;0.40326;1.7199
1;6;0.055386;1.3506;1.7669
2;6;0.027292;0.73288;1.7023
3;6;-4.9351;0.4029;1.7199
1;7;0.056173;1.3519;1.7669
2;7;0.025989;0.73274;1.7023
3;7;-4.9351;0.4026;1.7199
1;8;0.057391;1.3531;1.7669
2;8;0.025986;0.73314;1.7023
3;8;-4.9355;0.40238;1.7199
1;9;0.058612;1.3539;1.7669
2;9;0.026228;0.73381;1.7023
3;9;-4.9359;0.402;1.7199
1;10;0.060205;1.3542;1.7669
2;10;0.025911;0.73466;1.7023
3;10;-4.9363;0.40163;1.7199
1;11;0.061925;1.3542;1.7669
2;11;0.024912;0.73534;1.7023
3;11;-4.9368;0.40108;1.7199
1;12;0.063706;1.3541;1.7669
2;12;0.023984;0.73505;1.7023
3;12;-4.9371;0.40029;1.7199
1;13;0.065486;1.3543;1.7669
2;13;0.023725;0.7344;1.7023
3;13;-4.9368;0.39824;1.7199
1;14;0.066872;1.3543;1.7669
2;14;0.024332;0.73383;1.7023
3;14;-4.9356;0.39647;1.7199
1;15;0.067837;1.3538;1.7669
2;15;0.025118;0.73306;1.7023
3;15;-4.9344;0.39591;1.7199
1;16;0.068434;1.3532;1.7669
2;16;0.026065;0.7325;1.7023
3;16;-4.9333;0.39571;1.7199
1;17;0.068736;1.3524;1.7669
2;17;0.026533;0.73187;1.7023
3;17;-4.9321;0.39483;1.7199
1;18;0.068806;1.3516;1.7669
2;18;0.026652;0.73155;1.7023
3;18;-4.9304;0.39126;1.7199
1;19;0.06915;1.351;1.7669
2;19;0.027164;0.73129;1.7023
3;19;-4.9219;0.37668;1.7199
1;20;0.069551;1.3504;1.7669
2;20;0.02775;0.73151;1.7023
3;20;-4.9168;0.37109;1.7199
1;21;0.070144;1.3499;1.7669
2;21;0.028773;0.73202;1.7023
3;21;-4.913;0.37188;1.7199
1;22;0.070467;1.3496;1.7669
2;22;0.029626;0.73242;1.7023
3;22;-4.9092;0.37088;1.7199
1;23;0.070343;1.3494;1.7669
2;23;0.029913;0.73276;1.7023
3;23;-4.9055;0.36799;1.7199
1;24;0.070323;1.3496;1.7669
2;24;0.029996;0.73323;1.7023
3;24;-4.9016;0.36695;1.7199
1;25;0.070747;1.3501;1.7669
2;25;0.03025;0.7335;1.7023
3;25;-4.9;0.36878;1.7199
1;26;0.070927;1.3503;1.7669
2;26;0.030861;0.73358;1.7023
3;26;-4.8991;0.37025;1.7199
1;27;0.071105;1.3506;1.7669
2;27;0.032021;0.73362;1.7023
3;27;-4.899;0.37084;1.7199
1;28;0.07109;1.3512;1.7669
2;28;0.033935;0.73383;1.7023
3;28;-4.8998;0.37071;1.7199
1;29;0.07147;1.3521;1.7669
2;29;0.036031;0.73406;1.7023
3;29;-4.9008;0.37057;1.7199
1;30;0.071655;1.3526;1.7669
2;30;0.037365;0.73409;1.7023
3;30;-4.9019;0.37046;1.7199
1;31;0.071832;1.3533;1.7669
2;31;0.03778;0.73393;1.7023
3;31;-4.904;0.37067;1.7199
1;32;0.072174;1.3544;1.7669
2;32;0.037995;0.73375;1.7023
3;32;-4.9071;0.37074;1.7199
1;33;0.072069;1.3549;1.7669
2;33;0.039302;0.73395;1.7023
3;33;-4.9111;0.37189;1.7199
1;34;0.072329;1.3551;1.7669
2;34;0.041489;0.73391;1.7023
3;34;-4.9134;0.38062;1.7199
1;35;0.07255;1.3553;1.7669
2;35;0.0429;0.73352;1.7023
