1;0;-1.8198;0.34278;1.8057
2;0;-2.6727;0.65022;1.6817
3;0;-0.8627;0.70016;1.845
4;0;-3.34;0.17827;1.6821
5;0;-3.5652;0.72565;1.6202
6;0;-4.7511;-0.48688;1.7491
7;0;-5.3892;-1.2683;1.8843
1;1;-1.8251;0.34366;1.8057
2;1;-2.6742;0.64998;1.6817
3;1;-0.84519;0.69058;1.845
4;1;-3.338;0.17889;1.6821
5;1;-3.5655;0.72595;1.6202
6;1;-4.7503;-0.48663;1.7491
7;1;-5.3894;-1.2674;1.8843
1;2;-1.8279;0.3415;1.8057
2;2;-2.6762;0.6508;1.6817
3;2;-0.82642;0.68074;1.845
4;2;-3.3359;0.17956;1.6821
5;2;-3.5657;0.72613;1.6202
6;2;-4.7496;-0.48609;1.7491
7;2;-5.3895;-1.2668;1.8843
1;3;-1.8309;0.34212;1.8057
2;3;-2.6778;0.64989;1.6817
3;3;-0.80532;0.67138;1.845
4;3;-3.3354;0.17936;1.6821
5;3;-3.5658;0.72633;1.6202
6;3;-4.7492;-0.48506;1.7491
7;3;-5.3896;-1.2661;1.8843
1;4;-1.8326;0.34341;1.8057
2;4;-2.6785;0.64923;1.6817
3;4;-0.77837;0.66015;1.845
4;4;-3.3346;0.17865;1.6821
5;4;-3.5656;0.72647;1.6202
6;4;-4.748;-0.48364;1.7491
7;4;-5.3897;-1.2654;1.8843
1;5;-1.8333;0.34303;1.8057
2;5;-2.6786;0.64789;1.6817
3;5;-0.756;0.64532;1.845
4;5;-3.3343;0.17893;1.6821
5;5;-3.5653;0.72649;1.6202
6;5;-4.7466;-0.4829;1.7491
7;5;-5.3896;-1.2649;1.8843
1;6;-1.8342;0.34373;1.8057
2;6;-2.6788;0.64739;1.6817
3;6;-0.73808;0.63204;1.845
4;6;-3.3335;0.18073;1.6821
5;6;-3.5649;0.72629;1.6202
6;6;-4.7452;-0.48114;1.7491
7;6;-5.3896;-1.2641;1.8843
1;7;-1.8342;0.34373;1.8057
2;7;-2.6797;0.64853;1.6817
3;7;-0.73204;0.62006;1.845
4;7;-3.3328;0.18097;1.6821
5;7;-3.5645;0.72617;1.6202
6;7;-4.7438;-0.47934;1.7491
7;7;-5.3897;-1.2632;1.8843
1;8;-1.8349;0.34457;1.8057
2;8;-2.68;0.64924;1.6817
3;8;-0.7271;0.60537;1.845
4;8;-3.3328;0.18097;1.6821
