1;0;-0.91514;0.64225;1.7488
2;0;0.72704;0.6044;1.6249
3;0;0.75382;1.0515;1.7398
4;0;-1.1538;1.2517;1.6628
5;0;-3.1184;1.1817;1.6779
6;0;-4.7259;0.51826;1.6518
1;1;-0.9148;0.64528;1.7488
2;1;0.73026;0.60427;1.6249
3;1;0.75303;1.0497;1.7398
4;1;-1.1532;1.2514;1.6628
5;1;-3.1165;1.1776;1.6779
6;1;-4.7252;0.51788;1.6518
1;2;-0.9142;0.64831;1.7488
2;2;0.73136;0.60498;1.6249
3;2;0.75383;1.0497;1.7398
4;2;-1.1518;1.2544;1.6628
5;2;-3.1152;1.1735;1.6779
6;2;-4.724;0.51751;1.6518
1;3;-0.91328;0.65064;1.7488
2;3;0.73231;0.60355;1.6249
3;3;0.75457;1.0497;1.7398
4;3;-1.1516;1.2546;1.6628
5;3;-3.1142;1.1685;1.6779
6;3;-4.7226;0.51759;1.6518
1;4;-0.91262;0.65315;1.7488
2;4;0.73418;0.60357;1.6249
3;4;0.75421;1.0482;1.7398
4;4;-1.1495;1.2553;1.6628
5;4;-3.1134;1.163;1.6779
6;4;-4.7214;0.51796;1.6518
1;5;-0.91227;0.65448;1.7488
2;5;0.7358;0.60384;1.6249
3;5;0.75421;1.0482;1.7398
4;5;-1.149;1.2566;1.6628
5;5;-3.1127;1.158;1.6779
6;5;-4.7206;0.51844;1.6518
1;6;-0.91261;0.65504;1.7488
2;6;0.73658;0.60434;1.6249
3;6;0.75421;1.0482;1.7398
4;6;-1.149;1.2566;1.6628
5;6;-3.1123;1.1538;1.6779
6;6;-4.72;0.51845;1.6518
1;7;-0.91363;0.65471;1.7488
2;7;0.73767;0.60504;1.6249
3;7;0.7534;1.049;1.7398
4;7;-1.1484;1.2562;1.6628
5;7;-3.112;1.1506;1.6779
6;7;-4.7194;0.51822;1.6518
1;8;-0.9143;0.65394;1.7488
2;8;0.74049;0.60363;1.6249
3;8;0.7534;1.049;1.7398
4;8;-1.1467;1.2558;1.6628
5;8;-3.1124;1.1484;1.6779
6;8;-4.7185;0.51827;1.6518
1;9;-0.91487;0.65247;1.7488
2;9;0.74049;0.60363;1.6249
3;9;0.7534;1.049;1.7398
4;9;-1.1467;1.2558;1.6628
5;9;-3.1126;1.1469;1.6779
6;9;-4.7169;0.51879;1.6518
1;10;-0.91592;0.65047;1.7488
2;10;0.74049;0.60363;1.6249
3;10;0.7527;1.0486;1.7398
4;10;-1.1472;1.2551;1.6628
5;10;-3.1123;1.1465;1.6779
6;10;-4.7155;0.51886;1.6518
1;11;-0.91744;0.64829;1.7488
2;11;0.73996;0.60103;1.6249
3;11;0.7527;1.0486;1.7398
4;11;-1.1462;1.2544;1.6628
5;11;-3.1112;1.1478;1.6779
6;11;-4.7145;0.51872;1.6518
1;12;-0.9185;0.64522;1.7488
2;12;0.73773;0.59873;1.6249
3;12;0.7527;1.0486;1.7398
4;12;-1.146;1.2534;1.6628
5;12;-3.1098;1.1502;1.6779
6;12;-4.7139;0.51859;1.6518
1;13;-0.91804;0.64233;1.7488
2;13;0.7374;0.59729;1.6249
3;13;0.75281;1.0482;1.7398
4;13;-1.1464;1.2515;1.6628
5;13;-3.1086;1.1514;1.6779
6;13;-4.7136;0.51842;1.6518
1;14;-0.91681;0.63946;1.7488
2;14;0.73742;0.5959;1.6249
3;14;0.75281;1.0482;1.7398
4;14;-1.146;1.25;1.6628
5;14;-3.1081;1.1515;1.6779
6;14;-4.7142;0.51776;1.6518
1;15;-0.9153;0.63687;1.7488
2;15;0.73648;0.59507;1.6249
3;15;0.75281;1.0482;1.7398
4;15;-1.1475;1.2489;1.6628
5;15;-3.1083;1.1511;1.6779
6;15;-4.7157;0.51652;1.6518
1;16;-0.91388;0.63393;1.7488
2;16;0.73519;0.59411;1.6249
3;16;0.75421;1.0482;1.7398
4;16;-1.1481;1.2463;1.6628
5;16;-3.1092;1.1503;1.6779
6;16;-4.7185;0.51487;1.6518
1;17;-0.91316;0.63086;1.7488
2;17;0.73595;0.59413;1.6249
3;17;0.75421;1.0482;1.7398
4;17;-1.1478;1.2456;1.6628
5;17;-3.1093;1.1506;1.6779
6;17;-4.72;0.5128;1.6518
1;18;-0.91187;0.62785;1.7488
2;18;0.73516;0.59214;1.6249
3;18;0.75423;1.0468;1.7398
4;18;-1.1489;1.2441;1.6628
5;18;-3.1115;1.1506;1.6779
6;18;-4.7207;0.51085;1.6518
1;19;-0.91044;0.6248;1.7488
2;19;0.7326;0.59068;1.6249
3;19;0.75423;1.0468;1.7398
4;19;-1.1486;1.2434;1.6628
5;19;-3.1136;1.1511;1.6779
6;19;-4.7215;0.50971;1.6518
1;20;-0.9086;0.62116;1.7488
2;20;0.73213;0.58871;1.6249
3;20;0.75377;1.0473;1.7398
4;20;-1.1496;1.2419;1.6628
5;20;-3.115;1.1513;1.6779
6;20;-4.7223;0.50909;1.6518
1;21;-0.90818;0.61755;1.7488
2;21;0.73122;0.5846;1.6249
3;21;0.75288;1.0459;1.7398
4;21;-1.1499;1.2408;1.6628
5;21;-3.1156;1.1505;1.6779
6;21;-4.7234;0.50841;1.6518
1;22;-0.90753;0.61336;1.7488
2;22;0.73127;0.57967;1.6249
3;22;0.75388;1.0453;1.7398
4;22;-1.15;1.2393;1.6628
5;22;-3.1148;1.1513;1.6779
6;22;-4.7252;0.50793;1.6518
1;23;-0.9063;0.60864;1.7488
2;23;0.73226;0.57608;1.6249
3;23;0.7539;1.0436;1.7398
4;23;-1.1497;1.2384;1.6628
5;23;-3.1151;1.1533;1.6779
6;23;-4.7265;0.50885;1.6518
1;24;-0.90608;0.60386;1.7488
2;24;0.73364;0.57318;1.6249
3;24;0.75346;1.0428;1.7398
4;24;-1.1505;1.2378;1.6628
5;24;-3.1156;1.1554;1.6779
6;24;-4.7274;0.50984;1.6518
1;25;-0.90652;0.59922;1.7488
2;25;0.73211;0.57271;1.6249
3;25;0.75428;1.042;1.7398
4;25;-1.1506;1.2378;1.6628
5;25;-3.1157;1.1568;1.6779
6;25;-4.7277;0.51027;1.6518
1;26;-0.90744;0.59464;1.7488
2;26;0.73135;0.57197;1.6249
3;26;0.75428;1.042;1.7398
4;26;-1.1506;1.2378;1.6628
5;26;-3.1162;1.1576;1.6779
6;26;-4.7279;0.51065;1.6518
1;27;-0.90836;0.59074;1.7488
2;27;0.73061;0.57122;1.6249
3;27;0.75428;1.042;1.7398
4;27;-1.1505;1.2378;1.6628
5;27;-3.1176;1.1587;1.6779
6;27;-4.728;0.511;1.6518
1;28;-0.90933;0.58687;1.7488
2;28;0.72951;0.56881;1.6249
3;28;0.75428;1.042;1.7398
4;28;-1.1497;1.2372;1.6628
5;28;-3.119;1.16;1.6779
6;28;-4.7278;0.51172;1.6518
1;29;-0.91033;0.58269;1.7488
2;29;0.72961;0.5688;1.6249
3;29;0.7551;1.0412;1.7398
4;29;-1.1489;1.2374;1.6628
5;29;-3.121;1.1614;1.6779
6;29;-4.7276;0.51287;1.6518
1;30;-0.91064;0.57891;1.7488
2;30;0.72646;0.56776;1.6249
3;30;0.75608;1.0404;1.7398
4;30;-1.1486;1.2366;1.6628
5;30;-3.1233;1.1629;1.6779
6;30;-4.7275;0.51383;1.6518
1;31;-0.90976;0.57547;1.7488
2;31;0.72544;0.56703;1.6249
3;31;0.75703;1.038;1.7398
4;31;-1.1486;1.2366;1.6628
5;31;-3.1256;1.1647;1.6779
6;31;-4.7268;0.51459;1.6518
1;32;-0.90936;0.57171;1.7488
2;32;0.72414;0.56779;1.6249
3;32;0.75922;1.0359;1.7398
4;32;-1.1474;1.2364;1.6628
5;32;-3.1269;1.1668;1.6779
6;32;-4.7255;0.51474;1.6518
1;33;-0.90967;0.56764;1.7488
2;33;0.72191;0.56949;1.6249
3;33;0.75946;1.0328;1.7398
4;33;-1.147;1.2363;1.6628
5;33;-3.1269;1.1687;1.6779
6;33;-4.7237;0.51458;1.6518
1;34;-0.9106;0.56318;1.7488
2;34;0.7197;0.56964;1.6249
3;34;0.75908;1.0301;1.7398
4;34;-1.1459;1.2375;1.6628
5;34;-3.1275;1.17;1.6779
6;34;-4.7225;0.51461;1.6518
1;35;-0.91186;0.5587;1.7488
2;35;0.71786;0.56788;1.6249
3;35;0.75719;1.0266;1.7398
4;35;-1.1451;1.2372;1.6628
5;35;-3.1266;1.1719;1.6779
6;35;-4.7224;0.51487;1.6518
1;36;-0.91297;0.55449;1.7488
2;36;0.71751;0.56551;1.6249
3;36;0.75588;1.0235;1.7398
4;36;-1.1452;1.2372;1.6628
5;36;-3.1248;1.1736;1.6779
6;36;-4.7233;0.51486;1.6518
1;37;-0.91456;0.55082;1.7488
2;37;0.71726;0.56576;1.6249
3;37;0.75487;1.0202;1.7398
4;37;-1.1443;1.2378;1.6628
5;37;-3.1233;1.1763;1.6779
6;37;-4.7242;0.51486;1.6518
1;38;-0.91575;0.54731;1.7488
2;38;0.71804;0.56626;1.6249
3;38;0.75372;1.0181;1.7398
4;38;-1.1443;1.2378;1.6628
5;38;-3.1229;1.1798;1.6779
6;38;-4.724;0.51445;1.6518
1;39;-0.91657;0.54405;1.7488
2;39;0.71843;0.56696;1.6249
3;39;0.75313;1.0172;1.7398
4;39;-1.1459;1.2375;1.6628
5;39;-3.1233;1.1825;1.6779
6;39;-4.7231;0.51367;1.6518
1;40;-0.91736;0.54094;1.7488
