1;0;0.43468;0.38548;1.6986
2;0;0.52829;1.0762;1.8292
3;0;-0.22855;0.62672;1.6444
4;0;0.034487;1.3126;1.6832
5;0;-0.80769;1.3767;1.841
6;0;-0.92715;0.37386;1.5666
7;0;-2.6816;0.40669;1.765
8;0;-1.7145;0.55673;1.7224
9;0;-1.0452;0.79898;1.6886
10;0;-2.6636;1.0578;1.7218
11;0;-2.0938;1.3426;1.6991
12;0;-3.1411;1.1362;1.8532
13;0;-3.3437;0.5299;1.6954
14;0;-4.2931;0.33002;1.6125
15;0;-4.8575;0.59555;1.7144
16;0;-4.407;0.86444;1.6252
17;0;-4.7797;-0.2602;1.7366
1;1;0.43443;0.38588;1.6986
2;1;0.5275;1.0767;1.8292
3;1;-0.22817;0.62648;1.6444
4;1;0.034559;1.3116;1.6832
5;1;-0.80763;1.377;1.841
6;1;-0.92729;0.37425;1.5666
7;1;-2.681;0.40903;1.765
8;1;-1.7146;0.55346;1.7224
9;1;-1.0425;0.7998;1.6886
10;1;-2.6629;1.053;1.7218
11;1;-2.0938;1.3426;1.6991
12;1;-3.119;1.1487;1.8532
13;1;-3.3441;0.5308;1.6954
14;1;-4.2944;0.32989;1.6125
15;1;-4.8574;0.59617;1.7144
16;1;-4.4077;0.86505;1.6252
17;1;-4.78;-0.26036;1.7366
1;2;0.4338;0.3863;1.6986
2;2;0.52646;1.0773;1.8292
3;2;-0.22792;0.62611;1.6444
4;2;0.034568;1.3105;1.6832
5;2;-0.80777;1.3767;1.841
6;2;-0.92715;0.37386;1.5666
7;2;-2.6821;0.4123;1.765
8;2;-1.7138;0.55108;1.7224
9;2;-1.0392;0.8004;1.6886
10;2;-2.6604;1.0488;1.7218
11;2;-2.0943;1.3431;1.6991
12;2;-3.096;1.162;1.8532
13;2;-3.3448;0.5309;1.6954
14;2;-4.2961;0.3302;1.6125
15;2;-4.8571;0.59636;1.7144
16;2;-4.4083;0.86562;1.6252
17;2;-4.78;-0.26056;1.7366
1;3;0.43262;0.38648;1.6986
2;3;0.52549;1.0779;1.8292
3;3;-0.22773;0.62569;1.6444
4;3;0.034952;1.3093;1.6832
5;3;-0.80767;1.3766;1.841
6;3;-0.92623;0.37413;1.5666
7;3;-2.6849;0.41339;1.765
8;3;-1.7133;0.54791;1.7224
9;3;-1.0376;0.79797;1.6886
10;3;-2.6542;1.0477;1.7218
11;3;-2.0949;1.3442;1.6991
12;3;-3.0849;1.1735;1.8532
